protocol,feature_set,target,model,pre_ml_mae,pre_ml_r,train_mae,train_nmae,test_mae,test_mae_sd,test_nmae,test_r2,test_range,test_mae_pct_range
A,ESPLEY72,dft_elst_dft,KRR_rbf,35.05903489347513,0.3737149349730514,1.1638453949551362,0.08431872911655239,1.6831126781673398,0.038207561598317945,0.12336660001755458,0.9828210012485423,143.08810884207918,1.1762771147006537
A,ESPLEY72,dft_elst_dft,SVR_rbf,35.05903489347513,0.3737149349730514,0.373286682982492,0.027041932624428992,1.9140093103200908,0.081188648446479,0.14016538352026392,0.964195191044434,143.08810884207918,1.3376438655936875
A,ESPLEY72,dft_elst_dft,XGB,35.05903489347513,0.3737149349730514,1.3215823857363194,0.09574587491598083,2.421840801223532,0.10537919224952477,0.17739543757222026,0.963596787568662,143.08810884207918,1.6925521071051572
B,ESPLEY46,dft_elst_dft,LinearRegression,35.05903489347513,0.3737149349730514,,,4.631387925098671,,0.3350679828150862,0.8764399854645706,,
B,ESPLEY46,dft_elst_dft,Ridge_alpha1,35.05903489347513,0.3737149349730514,,,4.635807055160116,,0.33538769453421513,0.8760682546432333,,
B,ESPLEY46,dft_elst_dft,RandomForest_200,35.05903489347513,0.3737149349730514,,,4.335867107285684,,0.3136878769146822,0.884803662923362,,
B,ESPLEY46,dft_elst_dft,GBR_200_lr0.05,35.05903489347513,0.3737149349730514,,,4.243862799727165,,0.30703162219309676,0.8920210745193022,,
B,ESPLEY46,dft_elst_dft,XGB_default,35.05903489347513,0.3737149349730514,,,3.8799373744051575,,0.28070263396541134,0.9012581102569962,,
B,ESPLEY54,dft_elst_dft,LinearRegression,35.05903489347513,0.3737149349730514,,,2.9789389022159334,,0.21551791062149364,0.9521813185831455,,
B,ESPLEY54,dft_elst_dft,Ridge_alpha1,35.05903489347513,0.3737149349730514,,,2.9831438620669934,,0.21582212772399065,0.951972389699134,,
B,ESPLEY54,dft_elst_dft,RandomForest_200,35.05903489347513,0.3737149349730514,,,3.4168366559434524,,0.24719859023496205,0.9316019563240027,,
B,ESPLEY54,dft_elst_dft,GBR_200_lr0.05,35.05903489347513,0.3737149349730514,,,3.126644076904916,,0.22620396753030525,0.9461276448322788,,
B,ESPLEY54,dft_elst_dft,XGB_default,35.05903489347513,0.3737149349730514,,,2.68384610448382,,0.19416877077865638,0.9555289753294431,,
B,ESPLEY72,dft_elst_dft,LinearRegression,35.05903489347513,0.3737149349730514,,,2.6870798074017137,,0.1944027201543608,0.9604881166873285,,
B,ESPLEY72,dft_elst_dft,Ridge_alpha1,35.05903489347513,0.3737149349730514,,,2.709885696065283,,0.1960526625116823,0.9596962934199867,,
B,ESPLEY72,dft_elst_dft,RandomForest_200,35.05903489347513,0.3737149349730514,,,3.397775177094918,,0.24581954547115836,0.9318722003241363,,
B,ESPLEY72,dft_elst_dft,GBR_200_lr0.05,35.05903489347513,0.3737149349730514,,,3.0294879028226362,,0.21917498965277465,0.9488472683997695,,
B,ESPLEY72,dft_elst_dft,XGB_default,35.05903489347513,0.3737149349730514,,,2.5717215266484907,,0.18605687069020146,0.9575485527593111,,
A,ESPLEY46,dft_pauli_dft,Ridge,92.64460884794556,0.711626056048327,5.337253855636636,0.20503414169056433,5.467073283542059,0.1448453940820801,0.21176788576081643,0.9482264074568765,255.27076272114022,2.1416762441824697
A,ESPLEY46,dft_pauli_dft,KRR_rbf,92.64460884794556,0.711626056048327,1.0446455354686364,0.0401289365175871,2.9768281949634554,0.18484203561285747,0.11533383804010595,0.9775866110781781,255.27076272114022,1.1661453756908957
A,ESPLEY46,dft_pauli_dft,SVR_rbf,92.64460884794556,0.711626056048327,1.24619785385336,0.04787296511415635,2.9000693402958704,0.15429830489664467,0.11233124521252087,0.9818619856519091,255.27076272114022,1.136075792378906
A,ESPLEY46,dft_pauli_dft,XGB,92.64460884794556,0.711626056048327,0.667564680602956,0.02564343814803795,3.638912708603551,0.16117564428391778,0.14085251931004011,0.9760085705321291,255.27076272114022,1.4255109632663758
A,ESPLEY54,dft_pauli_dft,Ridge,92.64460884794556,0.711626056048327,4.025478497665052,0.1546334203039565,4.153874531490649,0.14170178519526302,0.16086596086822488,0.9684749515402171,255.27076272114022,1.6272425745945587
A,ESPLEY54,dft_pauli_dft,KRR_rbf,92.64460884794556,0.711626056048327,1.8274553023205573,0.07020301599283764,2.295043714499014,0.047357168146997676,0.08887465342153156,0.9899718501427255,255.27076272114022,0.8990625052529567
A,ESPLEY54,dft_pauli_dft,SVR_rbf,92.64460884794556,0.711626056048327,0.6440567791210683,0.02474140131530998,2.3953207314451337,0.16083145588327422,0.09280643319844614,0.9799160370166108,255.27076272114022,0.938345114775953
A,ESPLEY54,dft_pauli_dft,XGB,92.64460884794556,0.711626056048327,1.7645333056525359,0.06778618151805671,3.149483726189112,0.09610547580055424,0.12195983404454314,0.9818484896853796,255.27076272114022,1.2337816100113403
A,ESPLEY72,dft_pauli_dft,Ridge,92.64460884794556,0.711626056048327,3.842994074294056,0.14762558842836238,3.971494454305436,0.08183915616907757,0.15383257197836758,0.9720456710699994,255.27076272114022,1.555796837824286
A,ESPLEY72,dft_pauli_dft,KRR_rbf,92.64460884794556,0.711626056048327,1.4619913999570398,0.05616346000081781,2.165612357829034,0.018483209254813168,0.08392874381444367,0.990903164056923,255.27076272114022,0.8483589482571359
A,ESPLEY72,dft_pauli_dft,SVR_rbf,92.64460884794556,0.711626056048327,0.46407489823489695,0.01782789633645838,2.700297083535104,0.1812067530728832,0.10453396316475808,0.9745999915256087,255.27076272114022,1.057816827415104
A,ESPLEY72,dft_pauli_dft,XGB,92.64460884794556,0.711626056048327,1.670271475538994,0.06416497915056857,3.105698642571671,0.1049888569347629,0.12026265980050707,0.9825986471668967,255.27076272114022,1.2166292016623776
B,ESPLEY46,dft_pauli_dft,LinearRegression,92.64460884794556,0.711626056048327,,,5.435309610766592,,0.2086634192088723,0.9498922081812057,,
B,ESPLEY46,dft_pauli_dft,Ridge_alpha1,92.64460884794556,0.711626056048327,,,5.462152590287195,,0.20969393049334956,0.9494618471229492,,
B,ESPLEY46,dft_pauli_dft,RandomForest_200,92.64460884794556,0.711626056048327,,,4.804910384470806,,0.1844621744876992,0.9594078393028144,,
B,ESPLEY46,dft_pauli_dft,GBR_200_lr0.05,92.64460884794556,0.711626056048327,,,4.496635226362171,,0.1726273843552874,0.9664654036216751,,
B,ESPLEY46,dft_pauli_dft,XGB_default,92.64460884794556,0.711626056048327,,,3.820730652376617,,0.14667917356939802,0.9731413458799879,,
B,ESPLEY54,dft_pauli_dft,LinearRegression,92.64460884794556,0.711626056048327,,,4.120656952706291,,0.15819344815892414,0.9707713086852826,,
B,ESPLEY54,dft_pauli_dft,Ridge_alpha1,92.64460884794556,0.711626056048327,,,4.199089856507723,,0.16120451451166118,0.9695764736932034,,
B,ESPLEY54,dft_pauli_dft,RandomForest_200,92.64460884794556,0.711626056048327,,,4.514711759344273,,0.17332134871971214,0.9633084427124832,,
B,ESPLEY54,dft_pauli_dft,GBR_200_lr0.05,92.64460884794556,0.711626056048327,,,4.043042391793847,,0.15521379827323867,0.9723050329121654,,
B,ESPLEY54,dft_pauli_dft,XGB_default,92.64460884794556,0.711626056048327,,,3.387046526650485,,0.13002988971786375,0.9785080762640997,,
B,ESPLEY72,dft_pauli_dft,LinearRegression,92.64460884794556,0.711626056048327,,,3.9542878593162007,,0.15180648101933553,0.9736810902734446,,
B,ESPLEY72,dft_pauli_dft,Ridge_alpha1,92.64460884794556,0.711626056048327,,,4.053203323855194,,0.15560387997568115,0.9720704636310459,,
B,ESPLEY72,dft_pauli_dft,RandomForest_200,92.64460884794556,0.711626056048327,,,4.511588044060519,,0.17320142820764933,0.9633303178453548,,
B,ESPLEY72,dft_pauli_dft,GBR_200_lr0.05,92.64460884794556,0.711626056048327,,,3.9582674126073187,,0.15195925744903582,0.9733722339553088,,
B,ESPLEY72,dft_pauli_dft,XGB_default,92.64460884794556,0.711626056048327,,,3.3441870007644114,,0.12838449766892804,0.9789986623264458,,
A,ESPLEY46,dft_oi_dft,Ridge,37.24107204394983,0.7802461635063971,3.219884513378383,0.20556925031687237,3.2365059875724036,0.14077365688863985,0.20570247847745876,0.9458725095376191,182.1950366773554,1.7763963533780838
A,ESPLEY46,dft_oi_dft,KRR_rbf,37.24107204394983,0.7802461635063971,1.6620496508617388,0.10611922362644022,1.9053699684685454,0.040094670802468556,0.12131369392681193,0.9818951521440674,182.1950366773554,1.045785880458817
A,ESPLEY46,dft_oi_dft,SVR_rbf,37.24107204394983,0.7802461635063971,0.8025984449698729,0.05124291316533125,1.796284104229919,0.07285491771589082,0.11423329693423859,0.9791353214979022,182.1950366773554,0.9859127542595538
A,ESPLEY46,dft_oi_dft,XGB,37.24107204394983,0.7802461635063971,1.3113680691662604,0.08372886455226322,2.245279354646797,0.11525530998659105,0.14269724053517877,0.9702680909578586,182.1950366773554,1.2323493524266005
A,ESPLEY54,dft_oi_dft,Ridge,37.24107204394983,0.7802461635063971,2.123634132395653,0.1355843884566175,2.167499450171808,0.10333180367829928,0.13773838691931656,0.9789331670951796,182.1950366773554,1.189658889561398
A,ESPLEY54,dft_oi_dft,KRR_rbf,37.24107204394983,0.7802461635063971,1.2086783534096388,0.07717275010304947,1.4972820878576267,0.057399662633906674,0.09517317976626628,0.9887080056651723,182.1950366773554,0.8218017983163426
A,ESPLEY54,dft_oi_dft,SVR_rbf,37.24107204394983,0.7802461635063971,0.8439972869433289,0.053883393035226004,1.6190546878177918,0.11483731649117071,0.1028068414554775,0.9692677115542756,182.1950366773554,0.8886381963768502
A,ESPLEY54,dft_oi_dft,XGB,37.24107204394983,0.7802461635063971,1.1209621515076098,0.07156900153582763,2.0851970951284833,0.06835379069950166,0.1326015612912903,0.9755172686811727,182.1950366773554,1.14448622374994
A,ESPLEY72,dft_oi_dft,Ridge,37.24107204394983,0.7802461635063971,1.9610126321625472,0.12519972902506138,1.9881005635543545,0.1295985211943254,0.12625072570680462,0.9816716617501304,182.1950366773554,1.0911935911157842
A,ESPLEY72,dft_oi_dft,KRR_rbf,37.24107204394983,0.7802461635063971,0.8574429014695253,0.054745483442454446,1.2956470195505594,0.05044924271557359,0.08237067259219433,0.9906508145456154,182.1950366773554,0.7111318964440222
A,ESPLEY72,dft_oi_dft,SVR_rbf,37.24107204394983,0.7802461635063971,0.2802912411531462,0.01789156267962603,1.5995768298199795,0.18347375319614254,0.10143491189268586,0.9645195807569207,182.1950366773554,0.8779475330344095
A,ESPLEY72,dft_oi_dft,XGB,37.24107204394983,0.7802461635063971,1.0303276591635029,0.06578244180246606,1.9850813785888046,0.1163174760696243,0.12609366231713637,0.9766770656976963,182.1950366773554,1.089536474094042
B,ESPLEY46,dft_oi_dft,LinearRegression,37.24107204394983,0.7802461635063971,,,3.2977162663098394,,0.2100661795078304,0.9424560263339807,,
B,ESPLEY46,dft_oi_dft,Ridge_alpha1,37.24107204394983,0.7802461635063971,,,3.334833598884896,,0.21243057220201714,0.9421318432105998,,
B,ESPLEY46,dft_oi_dft,RandomForest_200,37.24107204394983,0.7802461635063971,,,2.819271045103683,,0.17958897904357646,0.9571332848782275,,
B,ESPLEY46,dft_oi_dft,GBR_200_lr0.05,37.24107204394983,0.7802461635063971,,,2.6374738611691493,,0.16800840728106275,0.9664718087489444,,
B,ESPLEY46,dft_oi_dft,XGB_default,37.24107204394983,0.7802461635063971,,,2.3198624692444154,,0.1477764023777263,0.9698442067578309,,
B,ESPLEY54,dft_oi_dft,LinearRegression,37.24107204394983,0.7802461635063971,,,2.1724895174262615,,0.13838867145996805,0.9790741681493401,,
B,ESPLEY54,dft_oi_dft,Ridge_alpha1,37.24107204394983,0.7802461635063971,,,2.1960636772930866,,0.1398903572626318,0.978308711515743,,
B,ESPLEY54,dft_oi_dft,RandomForest_200,37.24107204394983,0.7802461635063971,,,2.6601457667174024,,0.169452619031279,0.9637305823153407,,
B,ESPLEY54,dft_oi_dft,GBR_200_lr0.05,37.24107204394983,0.7802461635063971,,,2.4893402853804254,,0.15857222423503256,0.9713655107027037,,
B,ESPLEY54,dft_oi_dft,XGB_default,37.24107204394983,0.7802461635063971,,,2.140797293395513,,0.1363698608999876,0.9751876004783322,,
B,ESPLEY72,dft_oi_dft,LinearRegression,37.24107204394983,0.7802461635063971,,,2.014999439198889,,0.12835647451761742,0.9816813572064144,,
B,ESPLEY72,dft_oi_dft,Ridge_alpha1,37.24107204394983,0.7802461635063971,,,2.0438869070787486,,0.13019662070459298,0.9808126374803418,,
B,ESPLEY72,dft_oi_dft,RandomForest_200,37.24107204394983,0.7802461635063971,,,2.6623872654856093,,0.16959540362661218,0.9633937450409056,,
B,ESPLEY72,dft_oi_dft,GBR_200_lr0.05,37.24107204394983,0.7802461635063971,,,2.402393537473683,,0.1530336728017287,0.9728316223221276,,
B,ESPLEY72,dft_oi_dft,XGB_default,37.24107204394983,0.7802461635063971,,,2.0613714364842646,,0.13131039399377262,0.9759902676454384,,
A,ESPLEY46,dft_disp_dft,Ridge,2.4376248437358575e-06,0.9999999999999618,2.1817760286652925,0.5857619718122542,2.2247209031862516,0.023219698266812593,0.587131662964169,0.6275495326017253,26.747914348716506,8.317362147127573
A,ESPLEY46,dft_disp_dft,KRR_rbf,2.4376248437358575e-06,0.9999999999999618,0.8466683330603736,0.22731869782832784,1.2521974707717851,0.03407302255463019,0.33034621401580494,0.8795411585776438,26.747914348716506,4.681477046945425
A,ESPLEY46,dft_disp_dft,SVR_rbf,2.4376248437358575e-06,0.9999999999999618,0.6600216075424343,0.17720666405478344,1.2662322158280084,0.05552107412663146,0.3339782332096673,0.8715052428185253,26.747914348716506,4.733947474632796
A,ESPLEY46,dft_disp_dft,XGB,2.4376248437358575e-06,0.9999999999999618,0.2585121377364195,0.0694056276763386,1.3118949891548148,0.058167701139764466,0.34597379799785266,0.8666743335138897,26.747914348716506,4.904662741369089
A,ESPLEY54,dft_disp_dft,Ridge,2.4376248437358575e-06,0.9999999999999618,1.7458766404169638e-05,4.687335522187733e-06,1.8033192499859503e-05,3.209381773181621e-07,4.760829343163817e-06,0.9999999999753848,26.747914348716506,6.741906028544173e-05
A,ESPLEY54,dft_disp_dft,KRR_rbf,2.4376248437358575e-06,0.9999999999999618,0.02363058287219945,0.006344430257682367,0.034282069864582695,0.001931937088218998,0.0090476456746615,0.9997690261963795,26.747914348716506,0.12816726350190258
A,ESPLEY54,dft_disp_dft,SVR_rbf,2.4376248437358575e-06,0.9999999999999618,0.03752502687116616,0.01007476527256217,0.11891649012511503,0.00767131644120624,0.03138909161250605,0.9959699813651879,26.747914348716506,0.4445822899489777
A,ESPLEY54,dft_disp_dft,XGB,2.4376248437358575e-06,0.9999999999999618,0.032165945198208826,0.00863581951176052,0.03510529679792904,0.002307030687006491,0.009254073065431445,0.9992774928806754,26.747914348716506,0.13124498732968898
A,ESPLEY72,dft_disp_dft,Ridge,2.4376248437358575e-06,0.9999999999999618,0.00011027912112130791,2.9607664371026234e-05,0.00011557323371416491,1.2126518026822481e-06,3.050232256266578e-05,0.9999999990494649,26.747914348716506,0.0004320831606061677
A,ESPLEY72,dft_disp_dft,KRR_rbf,2.4376248437358575e-06,0.9999999999999618,0.02395176219566799,0.006430615104348433,0.03993622109081253,0.003149912455861321,0.010540396813632585,0.9997402468091595,26.747914348716506,0.14930592557669403
A,ESPLEY72,dft_disp_dft,SVR_rbf,2.4376248437358575e-06,0.9999999999999618,0.04214044859768331,0.011313930508058428,0.18868028578962248,0.009803402230511085,0.04980157551213651,0.9934409302834986,26.747914348716506,0.7054018617293661
A,ESPLEY72,dft_disp_dft,XGB,2.4376248437358575e-06,0.9999999999999618,0.015914618773839585,0.004272662085085453,0.037205885176511064,0.005358202120847024,0.009806572492351584,0.9990155169518665,26.747914348716506,0.1390982664721161
B,ESPLEY46,dft_disp_dft,LinearRegression,2.4376248437358575e-06,0.9999999999999618,,,2.2173409616410122,,0.5946626627733711,0.6209361465412984,,
B,ESPLEY46,dft_disp_dft,Ridge_alpha1,2.4376248437358575e-06,0.9999999999999618,,,2.2327683802025193,,0.5988001003439627,0.6184841231934829,,
B,ESPLEY46,dft_disp_dft,RandomForest_200,2.4376248437358575e-06,0.9999999999999618,,,1.6430706956323138,,0.4406506765953098,0.7893129802538413,,
B,ESPLEY46,dft_disp_dft,GBR_200_lr0.05,2.4376248437358575e-06,0.9999999999999618,,,1.6481248422204706,,0.44200613447037473,0.7924951673157629,,
B,ESPLEY46,dft_disp_dft,XGB_default,2.4376248437358575e-06,0.9999999999999618,,,1.393801345208167,,0.37379980510763905,0.8483130225505816,,
B,ESPLEY54,dft_disp_dft,LinearRegression,2.4376248437358575e-06,0.9999999999999618,,,5.453316781519903e-07,,1.4625102473393802e-07,0.9999999999999762,,
B,ESPLEY54,dft_disp_dft,Ridge_alpha1,2.4376248437358575e-06,0.9999999999999618,,,0.001736919869758769,,0.0004658198322419077,0.9999997662256568,,
B,ESPLEY54,dft_disp_dft,RandomForest_200,2.4376248437358575e-06,0.9999999999999618,,,0.0090688185956989,,0.0024321418796754636,0.99965797708095,,
B,ESPLEY54,dft_disp_dft,GBR_200_lr0.05,2.4376248437358575e-06,0.9999999999999618,,,0.020915268876851946,,0.0056092092727701255,0.9998379922370457,,
B,ESPLEY54,dft_disp_dft,XGB_default,2.4376248437358575e-06,0.9999999999999618,,,0.04145008242720923,,0.011116385262687718,0.9978463029337036,,
B,ESPLEY72,dft_disp_dft,LinearRegression,2.4376248437358575e-06,0.9999999999999618,,,4.970967972797608e-07,,1.333150427653335e-07,0.9999999999999801,,
B,ESPLEY72,dft_disp_dft,Ridge_alpha1,2.4376248437358575e-06,0.9999999999999618,,,0.01046786798583927,,0.002807349143729529,0.9999917646353266,,
B,ESPLEY72,dft_disp_dft,RandomForest_200,2.4376248437358575e-06,0.9999999999999618,,,0.009053856875736857,,0.002428129336550065,0.9996836340811971,,
B,ESPLEY72,dft_disp_dft,GBR_200_lr0.05,2.4376248437358575e-06,0.9999999999999618,,,0.020949946539448098,,0.005618509381113825,0.9998495467897681,,
B,ESPLEY72,dft_disp_dft,XGB_default,2.4376248437358575e-06,0.9999999999999618,,,0.03764650470056907,,0.01009631406113675,0.9985525225615236,,
A,ESPLEY46,dft_cpcm_dft,Ridge,10.379312397974344,0.6312881048601403,3.6360131331312973,0.8644473547224564,3.647913804630803,0.06836709147981375,0.8701493494961776,0.21378596895921276,56.91410377634194,6.409507595808208
A,ESPLEY46,dft_cpcm_dft,KRR_rbf,10.379312397974344,0.6312881048601403,2.276336236555762,0.5411944182943655,3.354643690157645,0.0984133797663396,0.8002897979801624,0.3541719430524982,56.91410377634194,5.894222112923974
A,ESPLEY46,dft_cpcm_dft,SVR_rbf,10.379312397974344,0.6312881048601403,2.5526562710329412,0.6068852301560965,3.2763921051478824,0.09233253989152,0.7816488453391602,0.3296385736453651,56.91410377634194,5.756731438701515
A,ESPLEY46,dft_cpcm_dft,XGB,10.379312397974344,0.6312881048601403,0.8315629852875247,0.19770138668069687,3.1430051015172666,0.06371433885835884,0.7498522636980863,0.40942926702711546,56.91410377634194,5.522365974290807
A,ESPLEY54,dft_cpcm_dft,Ridge,10.379312397974344,0.6312881048601403,2.738186051949884,0.6509893860879631,2.737211845971463,0.11035737948361857,0.6527158281383256,0.6097288095508386,56.91410377634194,4.8093735372307975
A,ESPLEY54,dft_cpcm_dft,KRR_rbf,10.379312397974344,0.6312881048601403,1.1236815240040756,0.26715072752808233,2.1176427522138086,0.08870484254855261,0.504974276372811,0.7481537070109209,56.91410377634194,3.7207697419529087
A,ESPLEY54,dft_cpcm_dft,SVR_rbf,10.379312397974344,0.6312881048601403,1.2982207556982661,0.308645127002444,2.147247409825692,0.09480568127292198,0.5121051605107648,0.740048377151844,56.91410377634194,3.7727861239172498
A,ESPLEY54,dft_cpcm_dft,XGB,10.379312397974344,0.6312881048601403,0.3632530148711881,0.08635652912242478,2.0795663859097666,0.01828890389170907,0.49620136282060745,0.7472368000821861,56.91410377634194,3.653868282072819
A,ESPLEY72,dft_cpcm_dft,Ridge,10.379312397974344,0.6312881048601403,1.9183942765289683,0.45608810973555,1.97099988370441,0.06697906153796958,0.4699805084339862,0.7996311139108471,56.91410377634194,3.4631132758409797
A,ESPLEY72,dft_cpcm_dft,KRR_rbf,10.379312397974344,0.6312881048601403,1.0347924921666476,0.24601675026909575,1.4807689617347723,0.05748795616071872,0.3531162688430998,0.8811002387854089,56.91410377634194,2.601761010862651
A,ESPLEY72,dft_cpcm_dft,SVR_rbf,10.379312397974344,0.6312881048601403,0.5632049068389666,0.13389974901741955,1.5710841905958153,0.05547048668222127,0.374590801591925,0.8479204461882105,56.91410377634194,2.7604479142283953
A,ESPLEY72,dft_cpcm_dft,XGB,10.379312397974344,0.6312881048601403,0.25329254428107184,0.06021922898710304,1.7323536544018918,0.07649424527208076,0.41308981569857517,0.8198314598625508,56.91410377634194,3.0438038016193745
B,ESPLEY46,dft_cpcm_dft,LinearRegression,10.379312397974344,0.6312881048601403,,,3.69096715024812,,0.8759256394017889,0.1981918939639522,,
B,ESPLEY46,dft_cpcm_dft,Ridge_alpha1,10.379312397974344,0.6312881048601403,,,3.6888637794669417,,0.8754264758163643,0.1984046369415685,,
B,ESPLEY46,dft_cpcm_dft,RandomForest_200,10.379312397974344,0.6312881048601403,,,3.278666082799327,,0.7780799904350008,0.365445206134854,,
B,ESPLEY46,dft_cpcm_dft,GBR_200_lr0.05,10.379312397974344,0.6312881048601403,,,3.452144507602298,,0.8192492000167612,0.30490089614739,,
B,ESPLEY46,dft_cpcm_dft,XGB_default,10.379312397974344,0.6312881048601403,,,3.169636433873445,,0.7522055079317534,0.4031437560105866,,
B,ESPLEY54,dft_cpcm_dft,LinearRegression,10.379312397974344,0.6312881048601403,,,2.7823311469150567,,0.6602917581440009,0.6099372295918821,,
B,ESPLEY54,dft_cpcm_dft,Ridge_alpha1,10.379312397974344,0.6312881048601403,,,2.791521161300314,,0.662472695794984,0.608978772789179,,
B,ESPLEY54,dft_cpcm_dft,RandomForest_200,10.379312397974344,0.6312881048601403,,,2.4783929843362564,,0.5881623626337906,0.6857857844236248,,
B,ESPLEY54,dft_cpcm_dft,GBR_200_lr0.05,10.379312397974344,0.6312881048601403,,,2.4297126094113817,,0.5766097297338951,0.7003405066554367,,
B,ESPLEY54,dft_cpcm_dft,XGB_default,10.379312397974344,0.6312881048601403,,,2.1410326950001006,,0.5081013609731067,0.7586757035510647,,
B,ESPLEY72,dft_cpcm_dft,LinearRegression,10.379312397974344,0.6312881048601403,,,1.965619697708166,,0.4664730463450576,0.8073842326998875,,
B,ESPLEY72,dft_cpcm_dft,Ridge_alpha1,10.379312397974344,0.6312881048601403,,,1.9643538301542829,,0.46617263569348666,0.807703724874598,,
B,ESPLEY72,dft_cpcm_dft,RandomForest_200,10.379312397974344,0.6312881048601403,,,2.0895357165381663,,0.49588030292779245,0.7745576745141795,,
B,ESPLEY72,dft_cpcm_dft,GBR_200_lr0.05,10.379312397974344,0.6312881048601403,,,2.0459265568656524,,0.48553115065550695,0.785590522471899,,
B,ESPLEY72,dft_cpcm_dft,XGB_default,10.379312397974344,0.6312881048601403,,,1.8082028957772887,,0.4291155172013427,0.8266333264476907,,
A,ESPLEY46,dft_cds_dft,Ridge,3.567773760706045,0.276286207249792,0.4763034668191878,0.7031710268082232,0.4861818618638898,0.01626284120845751,0.715677731828735,0.4856354632380155,6.215262615892726,7.8223864687664095
A,ESPLEY46,dft_cds_dft,KRR_rbf,3.567773760706045,0.276286207249792,0.21820086121325383,0.3221340423387631,0.32371478247100904,0.004175922461001667,0.4765872914458661,0.7647846269071856,6.215262615892726,5.208384624702015
A,ESPLEY46,dft_cds_dft,SVR_rbf,3.567773760706045,0.276286207249792,0.18266255845509058,0.2696650437562593,0.32426870609355896,0.00732125137102689,0.477399347002719,0.75261555479061,6.215262615892726,5.21729693713003
A,ESPLEY46,dft_cds_dft,XGB,3.567773760706045,0.276286207249792,0.061651959566394944,0.09101043891461016,0.3006974419947683,0.008624165260667723,0.44280628300546326,0.7951831742291782,6.215262615892726,4.838048857756555
A,ESPLEY54,dft_cds_dft,Ridge,3.567773760706045,0.276286207249792,0.45818748728839864,0.6764327179055115,0.47092092372468963,0.012724605806654772,0.6933186766746926,0.5295302458220432,6.215262615892726,7.576846753353947
A,ESPLEY54,dft_cds_dft,KRR_rbf,3.567773760706045,0.276286207249792,0.16429458794024482,0.24254398000674243,0.3050073322656399,0.009556660683178456,0.4489519329746612,0.7867375947764097,6.215262615892726,4.907392512839626
A,ESPLEY54,dft_cds_dft,SVR_rbf,3.567773760706045,0.276286207249792,0.15337276745213507,0.22641657103759494,0.3047427499837394,0.014009287270983366,0.44836067832757054,0.7838897285216757,6.215262615892726,4.903135536131611
A,ESPLEY54,dft_cds_dft,XGB,3.567773760706045,0.276286207249792,0.052145428255954765,0.07697349976661656,0.28943575978305147,0.0093612884030076,0.42599712330917566,0.812152982200441,6.215262615892726,4.656854869542443
A,ESPLEY72,dft_cds_dft,Ridge,3.567773760706045,0.276286207249792,0.33641669061134316,0.4966551815658103,0.3544775590460706,0.009441865551372755,0.5218788352186118,0.7206472033574999,6.215262615892726,5.703340002716126
A,ESPLEY72,dft_cds_dft,KRR_rbf,3.567773760706045,0.276286207249792,0.16802758954896108,0.24806358638721968,0.23564531014350926,0.003202836355269967,0.34698602814204327,0.871115038351783,6.215262615892726,3.7913974791821805
A,ESPLEY72,dft_cds_dft,SVR_rbf,3.567773760706045,0.276286207249792,0.08434080481090471,0.12450994033093188,0.23398741182451271,0.007056783163158849,0.34438632020242516,0.8672366717987667,6.215262615892726,3.764722848978185
A,ESPLEY72,dft_cds_dft,XGB,3.567773760706045,0.276286207249792,0.039121262248208076,0.057758273153472685,0.26128002942776274,0.0023508796140228874,0.384686721527255,0.8452144768034182,6.215262615892726,4.20384536543407
B,ESPLEY46,dft_cds_dft,LinearRegression,3.567773760706045,0.276286207249792,,,0.4832168783971393,,0.7134726075420026,0.5057340277849698,,
B,ESPLEY46,dft_cds_dft,Ridge_alpha1,3.567773760706045,0.276286207249792,,,0.48266084274160787,,0.7126516175750249,0.5044121995159139,,
B,ESPLEY46,dft_cds_dft,RandomForest_200,3.567773760706045,0.276286207249792,,,0.3306785815975006,,0.4882489011005878,0.7597649617123355,,
B,ESPLEY46,dft_cds_dft,GBR_200_lr0.05,3.567773760706045,0.276286207249792,,,0.3660824661211111,,0.5405229480915877,0.7179359776037022,,
B,ESPLEY46,dft_cds_dft,XGB_default,3.567773760706045,0.276286207249792,,,0.31420348555313576,,0.46392332337393966,0.7844633250388255,,
B,ESPLEY54,dft_cds_dft,LinearRegression,3.567773760706045,0.276286207249792,,,0.4653509726012226,,0.6870934909089195,0.5508196857294361,,
B,ESPLEY54,dft_cds_dft,Ridge_alpha1,3.567773760706045,0.276286207249792,,,0.4652545014028582,,0.6869510506082452,0.550544258180616,,
B,ESPLEY54,dft_cds_dft,RandomForest_200,3.567773760706045,0.276286207249792,,,0.3235054485693273,,0.4776577273344051,0.7692761712954103,,
B,ESPLEY54,dft_cds_dft,GBR_200_lr0.05,3.567773760706045,0.276286207249792,,,0.36031909900855147,,0.5320133021213155,0.7292717137513942,,
B,ESPLEY54,dft_cds_dft,XGB_default,3.567773760706045,0.276286207249792,,,0.30016582805640873,,0.44319663822338495,0.8034226385704418,,
B,ESPLEY72,dft_cds_dft,LinearRegression,3.567773760706045,0.276286207249792,,,0.3439531244500134,,0.5078488429203486,0.7408532072025685,,
B,ESPLEY72,dft_cds_dft,Ridge_alpha1,3.567773760706045,0.276286207249792,,,0.3442507019529792,,0.5082882178811139,0.7386729985078906,,
