rxn_id,status,supported,n_atoms,elements,has_new_elements,has_any_halogen
1725,ok,True,44,CFHNO,False,True
1726,ok,True,45,CFHNO,False,True
1727,ok,True,45,CFHNO,False,True
1728,ok,True,47,CClHNO,True,True
1729,ok,True,47,CClHNO,True,True
173,ok,True,26,CFHNO,False,True
1730,ok,True,54,CFHNO,False,True
1731,ok,True,54,CFHNO,False,True
1732,ok,True,42,CClHNO,True,True
1733,ok,True,42,CClHNO,True,True
1734,ok,True,42,CClHNO,True,True
1735,ok,True,42,CClHNO,True,True
1736,ok,True,48,BrCHNO,True,True
1737,ok,True,48,BrCHNO,True,True
1738,ok,True,47,CClHNO,True,True
1739,ok,True,47,CClHNO,True,True
174,ok,True,35,CHNO,False,False
1740,ok,True,53,CHNO,False,False
1743,ok,True,41,BrCHNO,True,True
1744,ok,True,41,BrCHNO,True,True
1745,ok,True,52,CHNO,False,False
1746,ok,True,52,CHNO,False,False
1748,ok,True,53,CHNO,False,False
1749,ok,True,42,CFHNO,False,True
175,ok,True,35,CHNO,False,False
1750,ok,True,51,CHNO,False,False
1751,ok,True,51,CHNO,False,False
1752,ok,True,49,CHNO,False,False
1753,ok,True,49,CHNO,False,False
1754,ok,True,49,CHNO,False,False
1755,ok,True,49,CHNO,False,False
1756,ok,True,46,CFHNO,False,True
1757,ok,True,46,CFHNO,False,True
1758,ok,True,47,CFHNO,False,True
1759,ok,True,47,CFHNO,False,True
176,ok,True,29,CFHNO,False,True
1760,ok,True,49,CHNO,False,False
1761,ok,True,49,CHNO,False,False
1762,ok,True,47,CClHNO,True,True
1763,ok,True,47,CClHNO,True,True
1764,ok,True,45,CFHNO,False,True
1765,ok,True,45,CFHNO,False,True
1766,ok,True,45,CFHNO,False,True
1767,ok,True,45,CFHNO,False,True
1768,ok,True,49,CHNO,False,False
1769,ok,True,49,CHNO,False,False
177,ok,True,29,CFHNO,False,True
1770,ok,True,39,BrCHNO,True,True
1771,ok,True,39,BrCHNO,True,True
1772,ok,True,51,CHNO,False,False
1773,ok,True,51,CHNO,False,False
1774,ok,True,51,CFHNO,False,True
1775,ok,True,51,CFHNO,False,True
1776,ok,True,51,CHNO,False,False
1777,ok,True,51,CHNO,False,False
1778,ok,True,51,CHNO,False,False
1779,ok,True,51,CHNO,False,False
178,ok,True,29,CFHNO,False,True
1780,ok,True,45,CClHNO,True,True
1781,ok,True,45,CClHNO,True,True
1782,ok,True,35,BrCHNO,True,True
1783,ok,True,53,CHNO,False,False
1785,ok,True,57,CFHNO,False,True
1786,ok,True,57,CFHNO,False,True
1787,ok,True,56,CHNO,False,False
1788,ok,True,56,CHNO,False,False
179,ok,True,29,CFHNO,False,True
1790,ok,True,39,BrCFHNO,True,True
1791,ok,True,39,BrCFHNO,True,True
1792,ok,True,39,BrCFHNO,True,True
1793,ok,True,53,CFHO,False,True
1794,ok,True,53,CFHO,False,True
1795,ok,True,46,CFHNO,False,True
1796,ok,True,46,CFHNO,False,True
1797,ok,True,54,CHN,False,False
1798,ok,True,54,CHN,False,False
1799,ok,True,42,CClHNO,True,True
18,ok,True,24,CFHNO,False,True
180,ok,True,26,CFHNO,False,True
1800,ok,True,42,CClHNO,True,True
1801,ok,True,57,CHNO,False,False
1802,ok,True,57,CHNO,False,False
1803,ok,True,50,CFHNO,False,True
1804,ok,True,50,CFHNO,False,True
1805,ok,True,46,CHNO,False,False
1806,ok,True,46,CHNO,False,False
1807,ok,True,50,CClHNO,True,True
1808,ok,True,50,CClHNO,True,True
1809,ok,True,50,CClHNO,True,True
181,ok,True,26,CFHNO,False,True
1810,ok,True,50,CClHNO,True,True
1811,ok,True,52,CHNO,False,False
1812,ok,True,52,CHNO,False,False
1814,ok,True,57,CHNO,False,False
1815,ok,True,49,CHNO,False,False
1816,ok,True,49,CHNO,False,False
1817,ok,True,38,CFHNO,False,True
1818,ok,True,38,CFHNO,False,True
1819,ok,True,42,BrCHNO,True,True
182,ok,True,33,CHNO,False,False
1820,ok,True,42,BrCHNO,True,True
1821,ok,True,45,CClHNO,True,True
1822,ok,True,45,CClHNO,True,True
1823,ok,True,49,CClHNO,True,True
1824,ok,True,49,CClHNO,True,True
1825,ok,True,53,CFHNO,False,True
1826,ok,True,53,CFHNO,False,True
1827,ok,True,49,CClHNO,True,True
1828,ok,True,49,CClHNO,True,True
1829,ok,True,53,CFHNO,False,True
183,ok,True,33,CHNO,False,False
1830,ok,True,53,CFHNO,False,True
1831,ok,True,52,CHNO,False,False
1832,ok,True,52,CHNO,False,False
1833,ok,True,52,CHNO,False,False
1834,ok,True,52,CHNO,False,False
1835,ok,True,52,CHNO,False,False
1836,ok,True,52,CHNO,False,False
1837,ok,True,52,CHNO,False,False
1838,ok,True,52,CHNO,False,False
1839,ok,True,52,CHNO,False,False
184,ok,True,27,CHNO,False,False
1840,ok,True,52,CHNO,False,False
1841,ok,True,52,CHNO,False,False
1842,ok,True,52,CHNO,False,False
1843,ok,True,48,CFHNO,False,True
1844,ok,True,48,CFHNO,False,True
1845,ok,True,56,CFHNO,False,True
1846,ok,True,56,CFHNO,False,True
1847,ok,True,53,CHNO,False,False
1848,ok,True,53,CHNO,False,False
1849,ok,True,46,CClHNO,True,True
185,ok,True,27,CHNO,False,False
1851,ok,True,48,CClHNO,True,True
1852,ok,True,48,CClHNO,True,True
1853,ok,True,44,CClHNO,True,True
1856,ok,True,49,CHNO,False,False
1857,ok,True,49,CHNO,False,False
1858,ok,True,49,CHNO,False,False
1859,ok,True,49,CHNO,False,False
186,ok,True,34,CHNO,False,False
1860,ok,True,38,CClHNO,True,True
1861,ok,True,38,CClHNO,True,True
1862,ok,True,55,CHNO,False,False
1863,ok,True,55,CHNO,False,False
1865,ok,True,52,CFHO,False,True
1866,ok,True,45,BrCHNO,True,True
1867,ok,True,45,BrCHNO,True,True
1868,ok,True,55,CHNO,False,False
1869,ok,True,55,CHNO,False,False
187,ok,True,34,CHNO,False,False
1870,ok,True,49,CHNO,False,False
1871,ok,True,49,CHNO,False,False
1872,ok,True,49,CHNO,False,False
1873,ok,True,49,CHNO,False,False
1878,ok,True,46,BrCHNO,True,True
1879,ok,True,46,BrCHNO,True,True
188,ok,True,34,CHNO,False,False
1880,ok,True,58,CHNO,False,False
1881,ok,True,58,CHNO,False,False
1883,ok,True,40,BrCHNO,True,True
1884,ok,True,53,CHNO,False,False
1885,ok,True,51,CFHNO,False,True
1886,ok,True,51,CFHNO,False,True
1887,ok,True,49,CFHNO,False,True
1888,ok,True,49,CFHNO,False,True
1889,ok,True,52,CHNO,False,False
189,ok,True,34,CHNO,False,False
1891,ok,True,45,CFHNO,False,True
1892,ok,True,45,CFHNO,False,True
1893,ok,True,49,CFHNO,False,True
1894,ok,True,49,CFHNO,False,True
1895,ok,True,48,CHNO,False,False
1896,ok,True,48,CHNO,False,False
1898,ok,True,48,CHNO,False,False
1899,ok,True,58,CHNO,False,False
19,ok,True,24,CFHNO,False,True
190,ok,True,33,CHNO,False,False
1900,ok,True,58,CHNO,False,False
1901,ok,True,55,CHNO,False,False
1902,ok,True,55,CHNO,False,False
1903,ok,True,55,CHNO,False,False
1904,ok,True,55,CHNO,False,False
1905,ok,True,53,CHNO,False,False
1906,ok,True,53,CHNO,False,False
1908,ok,True,50,CHNO,False,False
191,ok,True,33,CHNO,False,False
1910,ok,True,49,CHNO,False,False
1911,ok,True,49,CHNO,False,False
1912,ok,True,54,CHNO,False,False
1913,ok,True,52,CHNO,False,False
1914,ok,True,52,CHNO,False,False
1915,ok,True,54,CHNO,False,False
1916,ok,True,44,CHNO,False,False
1917,ok,True,44,CHNO,False,False
1918,ok,True,53,CClHNO,True,True
1919,ok,True,53,CClHNO,True,True
192,ok,True,36,CHNO,False,False
1920,ok,True,48,CClHNO,True,True
1921,ok,True,55,CHNO,False,False
1924,ok,True,47,CFHNO,False,True
1925,ok,True,47,CFHNO,False,True
1926,ok,True,38,CFHNO,False,True
1927,ok,True,38,CFHNO,False,True
1928,ok,True,52,CHNO,False,False
1929,ok,True,52,CHNO,False,False
193,ok,True,36,CHNO,False,False
1930,ok,True,53,CFHNO,False,True
1931,ok,True,53,CFHNO,False,True
1932,ok,True,56,CFHNO,False,True
1933,ok,True,56,CFHNO,False,True
1934,ok,True,52,CHNO,False,False
1936,ok,True,46,CHNO,False,False
1937,ok,True,46,CHNO,False,False
1938,ok,True,54,CHNO,False,False
1939,ok,True,47,BrCHNO,True,True
194,ok,True,35,CHNO,False,False
1940,ok,True,47,BrCHNO,True,True
1941,ok,True,47,BrCHNO,True,True
1942,ok,True,47,BrCHNO,True,True
1943,ok,True,51,CHNO,False,False
1944,ok,True,51,CHNO,False,False
1946,ok,True,35,BrCFHNO,True,True
1947,ok,True,51,CHNO,False,False
1949,ok,True,41,BrCHNO,True,True
195,ok,True,35,CHNO,False,False
1950,ok,True,41,BrCHNO,True,True
1951,ok,True,41,BrCHNO,True,True
1953,ok,True,40,BrCHNO,True,True
1954,ok,True,40,BrCHNO,True,True
1955,ok,True,43,CClHNO,True,True
1956,ok,True,43,CClHNO,True,True
1957,ok,True,52,CFHNO,False,True
1958,ok,True,52,CFHNO,False,True
1959,ok,True,47,CFHNO,False,True
196,ok,True,35,CHNO,False,False
1960,ok,True,47,CFHNO,False,True
1961,ok,True,47,BrCHNO,True,True
1962,ok,True,47,BrCHNO,True,True
1963,ok,True,54,CFHNO,False,True
1964,ok,True,54,CFHNO,False,True
1965,ok,True,51,CHNO,False,False
1966,ok,True,51,CHNO,False,False
1967,ok,True,52,CHNO,False,False
1968,ok,True,52,CHNO,False,False
1969,ok,True,51,CHNO,False,False
197,ok,True,35,CHNO,False,False
1970,ok,True,51,CHNO,False,False
1971,ok,True,51,CHNO,False,False
1972,ok,True,51,CHNO,False,False
1973,ok,True,56,CHNO,False,False
1974,ok,True,56,CHNO,False,False
1975,ok,True,53,CHNO,False,False
1976,ok,True,32,BrCHNO,True,True
1977,ok,True,32,BrCHNO,True,True
1978,ok,True,55,CHNO,False,False
1979,ok,True,55,CHNO,False,False
198,ok,True,36,CHN,False,False
1980,ok,True,46,CClHNO,True,True
1981,ok,True,46,CClHNO,True,True
1982,ok,True,51,CClHNO,True,True
1983,ok,True,51,CClHNO,True,True
1984,ok,True,51,CClHNO,True,True
1985,ok,True,51,CClHNO,True,True
1986,ok,True,51,CHNO,False,False
1987,ok,True,51,CHNO,False,False
1989,ok,True,51,CHNO,False,False
199,ok,True,30,CFHNO,False,True
1990,ok,True,50,BrCHNO,True,True
1991,ok,True,50,BrCHNO,True,True
1992,ok,True,50,BrCHNO,True,True
1993,ok,True,50,BrCHNO,True,True
1994,ok,True,55,CHNO,False,False
1995,ok,True,55,CHNO,False,False
1996,ok,True,48,CFHNO,False,True
1997,ok,True,48,CFHNO,False,True
1998,ok,True,54,CHNO,False,False
1999,ok,True,54,CHNO,False,False
2,ok,True,16,CHNO,False,False
20,ok,True,25,CHN,False,False
200,ok,True,30,CFHNO,False,True
2001,ok,True,50,CFHNO,False,True
2002,ok,True,50,CFHNO,False,True
2003,ok,True,50,CFHNO,False,True
2004,ok,True,53,CFHNO,False,True
2005,ok,True,53,CFHNO,False,True
2008,ok,True,52,CFHNO,False,True
2009,ok,True,52,CFHNO,False,True
201,ok,True,30,CFHNO,False,True
2010,ok,True,51,CFHNO,False,True
2011,ok,True,51,CFHNO,False,True
2012,ok,True,46,BrCHNO,True,True
2015,ok,True,49,CFHNO,False,True
2016,ok,True,49,CFHNO,False,True
2018,ok,True,48,CFHNO,False,True
2019,ok,True,48,CFHNO,False,True
202,ok,True,30,CFHNO,False,True
2020,ok,True,51,CHNO,False,False
2021,ok,True,51,CHNO,False,False
2022,ok,True,51,CHNO,False,False
2023,ok,True,51,CHNO,False,False
2024,ok,True,41,BrCHNO,True,True
2025,ok,True,41,BrCHNO,True,True
2026,ok,True,51,CClHNO,True,True
2027,ok,True,51,CClHNO,True,True
2028,ok,True,54,CHNO,False,False
2029,ok,True,54,CHNO,False,False
203,ok,True,30,CHNO,False,False
2030,ok,True,54,CHNO,False,False
2031,ok,True,54,CHNO,False,False
2032,ok,True,52,CFHNO,False,True
2033,ok,True,52,CFHNO,False,True
2035,ok,True,52,CFHNO,False,True
2037,ok,True,57,CHNO,False,False
2038,ok,True,52,CHNO,False,False
2039,ok,True,52,CHNO,False,False
204,ok,True,30,CHNO,False,False
2040,ok,True,52,CHNO,False,False
2041,ok,True,52,CHNO,False,False
2042,ok,True,54,CHNO,False,False
2043,ok,True,54,CHNO,False,False
2046,ok,True,52,CFHNO,False,True
2047,ok,True,52,CFHNO,False,True
2048,ok,True,43,CClFHNO,True,True
2049,ok,True,43,CClFHNO,True,True
205,ok,True,29,CClHNO,True,True
2050,ok,True,43,CClFHNO,True,True
2051,ok,True,43,CClFHNO,True,True
2052,ok,True,52,CHNO,False,False
2053,ok,True,52,CHNO,False,False
2054,ok,True,54,CHNO,False,False
2055,ok,True,54,CHNO,False,False
2056,ok,True,43,BrCHNO,True,True
2057,ok,True,43,BrCHNO,True,True
2058,ok,True,51,CClFHNO,True,True
206,ok,True,29,CClHNO,True,True
2060,ok,True,46,BrCClHN,True,True
2061,ok,True,46,BrCClHN,True,True
2062,ok,True,54,CFHNO,False,True
2063,ok,True,54,CFHNO,False,True
2064,ok,True,52,CClHNO,True,True
2065,ok,True,52,CClHNO,True,True
2066,ok,True,52,CClHNO,True,True
2067,ok,True,52,CClHNO,True,True
2068,ok,True,44,BrCClHO,True,True
2069,ok,True,44,BrCClHO,True,True
207,ok,True,31,CHNO,False,False
2070,ok,True,54,CFHNO,False,True
2072,ok,True,56,CFHNO,False,True
2073,ok,True,56,CFHNO,False,True
2074,ok,True,58,CHNO,False,False
2075,ok,True,58,CHNO,False,False
2076,ok,True,48,CFHNO,False,True
2077,ok,True,48,CFHNO,False,True
2078,ok,True,55,CHNO,False,False
2079,ok,True,55,CHNO,False,False
208,ok,True,31,CHNO,False,False
2080,ok,True,27,BrCHNO,True,True
2081,ok,True,27,BrCHNO,True,True
2082,ok,True,51,CHNO,False,False
2083,ok,True,51,CHNO,False,False
2084,ok,True,51,CHNO,False,False
2085,ok,True,51,CHNO,False,False
2087,ok,True,48,BrCHNO,True,True
2088,ok,True,48,BrCHNO,True,True
2089,ok,True,48,BrCHNO,True,True
209,ok,True,31,CHNO,False,False
2090,ok,True,51,CHNO,False,False
2091,ok,True,51,CHNO,False,False
2092,ok,True,46,BrCHNO,True,True
2093,ok,True,46,BrCHNO,True,True
2094,ok,True,53,CFHNO,False,True
2095,ok,True,53,CFHNO,False,True
2096,ok,True,48,CFHNO,False,True
2097,ok,True,52,CFHNO,False,True
2098,ok,True,52,CFHNO,False,True
2099,ok,True,57,CFHNO,False,True
210,ok,True,31,CHNO,False,False
2100,ok,True,57,CFHNO,False,True
2101,ok,True,47,CFHNO,False,True
2102,ok,True,47,CFHNO,False,True
2103,ok,True,47,CFHNO,False,True
2104,ok,True,47,CFHNO,False,True
2105,ok,True,50,BrCHNO,True,True
2106,ok,True,50,BrCHNO,True,True
2107,ok,True,55,CFHNO,False,True
2108,ok,True,55,CFHNO,False,True
2109,ok,True,48,BrCHNO,True,True
211,ok,True,31,CHNO,False,False
2111,ok,True,48,BrCHNO,True,True
2112,ok,True,48,BrCHNO,True,True
2115,ok,True,54,CHNO,False,False
2116,ok,True,54,CHNO,False,False
2117,ok,True,54,CHNO,False,False
2118,ok,True,54,CHNO,False,False
2119,ok,True,52,CHNO,False,False
212,ok,True,37,CHNO,False,False
2120,ok,True,52,CHNO,False,False
2121,ok,True,52,CHNO,False,False
2122,ok,True,52,CHNO,False,False
2123,ok,True,49,CClHNO,True,True
2124,ok,True,49,CClHNO,True,True
2125,ok,True,54,CFHNO,False,True
2126,ok,True,54,CFHNO,False,True
2127,ok,True,46,CFHNO,False,True
2128,ok,True,46,CFHNO,False,True
2129,ok,True,46,CFHNO,False,True
213,ok,True,37,CHNO,False,False
2130,ok,True,46,CFHNO,False,True
2131,ok,True,53,CHNO,False,False
2132,ok,True,53,CHNO,False,False
2133,ok,True,35,BrCHNO,True,True
2134,ok,True,35,BrCHNO,True,True
2135,ok,True,57,CHNO,False,False
2136,ok,True,57,CHNO,False,False
2137,ok,True,55,CHNO,False,False
2138,ok,True,55,CHNO,False,False
214,ok,True,37,CHNO,False,False
2141,ok,True,44,BrCHNO,True,True
2142,ok,True,44,BrCHNO,True,True
2143,ok,True,44,BrCHNO,True,True
2144,ok,True,44,BrCHNO,True,True
2145,ok,True,52,CHNO,False,False
2146,ok,True,48,CClHNO,True,True
2147,ok,True,48,CClHNO,True,True
2148,ok,True,47,BrCHNO,True,True
2149,ok,True,47,BrCHNO,True,True
215,ok,True,37,CHNO,False,False
2150,ok,True,51,CFHNO,False,True
2151,ok,True,51,CFHNO,False,True
2152,ok,True,56,CHNO,False,False
2153,ok,True,56,CHNO,False,False
2154,ok,True,45,CClFHNO,True,True
2155,ok,True,45,CClFHNO,True,True
2156,ok,True,45,BrCHNO,True,True
2157,ok,True,45,BrCHNO,True,True
2158,ok,True,45,BrCHNO,True,True
2159,ok,True,45,BrCHNO,True,True
216,ok,True,30,CFHNO,False,True
2160,ok,True,52,CFHO,False,True
2161,ok,True,52,CFHO,False,True
2162,ok,True,52,BrCHN,True,True
2164,ok,True,53,CFHNO,False,True
2165,ok,True,53,CFHNO,False,True
2166,ok,True,58,CHNO,False,False
2167,ok,True,58,CHNO,False,False
2168,ok,True,48,CClFHNO,True,True
2169,ok,True,48,CClFHNO,True,True
217,ok,True,30,CFHNO,False,True
2172,ok,True,59,CHNO,False,False
2173,ok,True,59,CHNO,False,False
2174,ok,True,49,CFHNO,False,True
2175,ok,True,49,CFHNO,False,True
2176,ok,True,49,CFHNO,False,True
2177,ok,True,49,CFHNO,False,True
2178,ok,True,58,CHNO,False,False
2179,ok,True,58,CHNO,False,False
218,ok,True,30,CHNO,False,False
2180,ok,True,52,CClHNO,True,True
2181,ok,True,48,CFHO,False,True
2184,ok,True,54,CHNO,False,False
2185,ok,True,54,CHNO,False,False
2186,ok,True,53,CClHNO,True,True
2187,ok,True,53,CClHNO,True,True
2188,ok,True,45,BrCHNO,True,True
219,ok,True,30,CHNO,False,False
2190,ok,True,45,BrCHNO,True,True
2192,ok,True,48,CClFHO,True,True
2193,ok,True,48,CClFHO,True,True
2194,ok,True,43,CFHNO,False,True
2195,ok,True,43,CFHNO,False,True
2198,ok,True,60,CHNO,False,False
22,ok,True,25,CFHNO,False,True
220,ok,True,34,CHNO,False,False
2200,ok,True,44,CFHNO,False,True
2201,ok,True,44,CFHNO,False,True
2202,ok,True,49,BrCHNO,True,True
2203,ok,True,49,BrCHNO,True,True
2204,ok,True,53,CFHNO,False,True
2205,ok,True,53,CFHNO,False,True
2206,ok,True,46,BrCHNO,True,True
2208,ok,True,46,BrCHNO,True,True
2209,ok,True,46,BrCHNO,True,True
221,ok,True,38,CHNO,False,False
2210,ok,True,51,CHNO,False,False
2211,ok,True,47,BrCFHNO,True,True
2212,ok,True,47,BrCFHNO,True,True
2213,ok,True,56,CHNO,False,False
2214,ok,True,56,CHNO,False,False
2215,ok,True,56,CFHN,False,True
2216,ok,True,56,CFHN,False,True
2217,ok,True,52,CFHNO,False,True
2218,ok,True,52,CFHNO,False,True
2219,ok,True,52,CFHNO,False,True
222,ok,True,38,CHNO,False,False
2220,ok,True,52,CFHNO,False,True
2221,ok,True,56,CFHNO,False,True
2222,ok,True,56,CFHNO,False,True
2223,ok,True,60,CHNO,False,False
2225,ok,True,49,CFHNO,False,True
2226,ok,True,49,CFHNO,False,True
2227,ok,True,49,CFHNO,False,True
2228,ok,True,49,CFHNO,False,True
2229,ok,True,55,CClFHNO,True,True
2230,ok,True,55,CClFHNO,True,True
2231,ok,True,58,CHNO,False,False
2232,ok,True,58,CHNO,False,False
2233,ok,True,49,CClHNO,True,True
2235,ok,True,54,CHNO,False,False
2236,ok,True,51,CFHNO,False,True
2237,ok,True,51,CFHNO,False,True
2238,ok,True,50,CFHNO,False,True
2239,ok,True,50,CFHNO,False,True
224,ok,True,29,BrCFHN,True,True
2240,ok,True,51,CClFHNO,True,True
2241,ok,True,51,CClFHNO,True,True
2242,ok,True,46,BrCHO,True,True
2243,ok,True,46,BrCHO,True,True
2244,ok,True,58,CHNO,False,False
2245,ok,True,58,CHNO,False,False
2246,ok,True,39,BrCHNO,True,True
2247,ok,True,39,BrCHNO,True,True
2248,ok,True,47,CClHNO,True,True
2249,ok,True,47,CClHNO,True,True
225,ok,True,33,CClHNO,True,True
2250,ok,True,48,CClFHNO,True,True
2251,ok,True,48,CClFHNO,True,True
2252,ok,True,50,CClHNO,True,True
2253,ok,True,50,CClHNO,True,True
2254,ok,True,45,CFHO,False,True
2255,ok,True,45,CFHO,False,True
2256,ok,True,40,BrCHNO,True,True
2257,ok,True,40,BrCHNO,True,True
2258,ok,True,47,BrCHNO,True,True
2259,ok,True,47,BrCHNO,True,True
226,ok,True,33,CClHNO,True,True
2260,ok,True,49,BrCHNO,True,True
2261,ok,True,49,BrCHNO,True,True
2264,ok,True,57,CHNO,False,False
2265,ok,True,57,CHNO,False,False
2266,ok,True,52,BrCHNO,True,True
2267,ok,True,52,BrCHNO,True,True
2268,ok,True,52,BrCHNO,True,True
2269,ok,True,52,BrCHNO,True,True
227,ok,True,30,CHNO,False,False
2270,ok,True,54,CHNO,False,False
2271,ok,True,54,CHNO,False,False
2272,ok,True,57,CHNO,False,False
2273,ok,True,57,CHNO,False,False
2274,ok,True,57,CHNO,False,False
2275,ok,True,57,CHNO,False,False
2276,ok,True,53,CFHNO,False,True
2277,ok,True,53,CFHNO,False,True
2278,ok,True,50,CHNO,False,False
228,ok,True,30,CHNO,False,False
2281,ok,True,51,CFHNO,False,True
2282,ok,True,51,CFHNO,False,True
2283,ok,True,51,CFHNO,False,True
2284,ok,True,51,CFHNO,False,True
2285,ok,True,53,CHNO,False,False
2286,ok,True,53,CHNO,False,False
2287,ok,True,53,CHNO,False,False
2288,ok,True,53,CHNO,False,False
2289,ok,True,50,CFHO,False,True
2290,ok,True,52,BrCHNO,True,True
2291,ok,True,52,BrCHNO,True,True
2292,ok,True,51,CClFHNO,True,True
2293,ok,True,51,CClFHNO,True,True
2294,ok,True,63,CHN,False,False
2295,ok,True,63,CHN,False,False
2296,ok,True,58,CHNO,False,False
2297,ok,True,58,CHNO,False,False
2298,ok,True,56,CHNO,False,False
2299,ok,True,56,CHNO,False,False
23,ok,True,25,CFHNO,False,True
2300,ok,True,50,CFHNO,False,True
2301,ok,True,50,CFHNO,False,True
2302,ok,True,54,CHNO,False,False
2303,ok,True,54,CHNO,False,False
2304,ok,True,54,CHNO,False,False
2305,ok,True,54,CHNO,False,False
2306,ok,True,57,CHNO,False,False
2308,ok,True,41,BrCClHNO,True,True
2309,ok,True,56,CFHNO,False,True
231,ok,True,35,CFHNO,False,True
2310,ok,True,56,CFHNO,False,True
2311,ok,True,42,BrCFHNO,True,True
2312,ok,True,42,BrCFHNO,True,True
2313,ok,True,49,BrCHNO,True,True
2314,ok,True,49,BrCHNO,True,True
2315,ok,True,42,BrCFHNO,True,True
2316,ok,True,42,BrCFHNO,True,True
2317,ok,True,48,CClFHNO,True,True
2318,ok,True,48,CClFHNO,True,True
2319,ok,True,54,CHNO,False,False
232,ok,True,35,CFHNO,False,True
2320,ok,True,54,CHNO,False,False
2321,ok,True,59,CHNO,False,False
2322,ok,True,59,CHNO,False,False
2323,ok,True,50,BrCClHNO,True,True
2324,ok,True,50,BrCClHNO,True,True
2325,ok,True,54,CFHNO,False,True
2326,ok,True,54,CFHNO,False,True
2327,ok,True,53,CClHNO,True,True
2328,ok,True,53,CClHNO,True,True
2329,ok,True,57,CHNO,False,False
233,ok,True,30,CFHNO,False,True
2330,ok,True,57,CHNO,False,False
2331,ok,True,51,BrCHNO,True,True
2332,ok,True,51,BrCHNO,True,True
2333,ok,True,56,CHNO,False,False
2337,ok,True,50,CFHNO,False,True
2339,ok,True,54,CHNO,False,False
234,ok,True,37,CFHNO,False,True
2341,ok,True,51,CClHNO,True,True
2342,ok,True,51,CClHNO,True,True
2343,ok,True,59,CHNO,False,False
2344,ok,True,59,CHNO,False,False
2345,ok,True,60,CHNO,False,False
2346,ok,True,60,CHNO,False,False
2347,ok,True,43,CFHO,False,True
2348,ok,True,43,CFHO,False,True
2349,ok,True,48,BrCHNO,True,True
235,ok,True,37,CFHNO,False,True
2350,ok,True,59,CHNO,False,False
2351,ok,True,59,CHNO,False,False
2352,ok,True,59,CHNO,False,False
2353,ok,True,59,CHNO,False,False
2354,ok,True,37,BrCHNO,True,True
2355,ok,True,37,BrCHNO,True,True
2356,ok,True,59,CHO,False,False
2357,ok,True,59,CHO,False,False
2359,ok,True,61,CHNO,False,False
236,ok,True,37,CFHNO,False,True
2360,ok,True,48,CFHNO,False,True
2361,ok,True,29,BrCHNO,True,True
2362,ok,True,29,BrCHNO,True,True
2363,ok,True,56,CClHNO,True,True
2364,ok,True,56,CClHNO,True,True
2365,ok,True,56,CClHNO,True,True
2366,ok,True,56,CClHNO,True,True
2367,ok,True,54,CFHNO,False,True
2368,ok,True,54,CFHNO,False,True
2369,ok,True,56,CFHNO,False,True
237,ok,True,37,CFHNO,False,True
2370,ok,True,56,CFHNO,False,True
2371,ok,True,43,BrCHNO,True,True
2372,ok,True,54,CFHN,False,True
2373,ok,True,46,BrCHNO,True,True
2374,ok,True,46,BrCHNO,True,True
2375,ok,True,56,CHNO,False,False
2376,ok,True,56,CHNO,False,False
2377,ok,True,56,CHNO,False,False
2378,ok,True,56,CHNO,False,False
2379,ok,True,63,CHNO,False,False
238,ok,True,29,CClHNO,True,True
2380,ok,True,63,CHNO,False,False
2382,ok,True,49,CClFHNO,True,True
2383,ok,True,57,CHNO,False,False
2384,ok,True,57,CHNO,False,False
2385,ok,True,57,CHNO,False,False
2386,ok,True,57,CHNO,False,False
2387,ok,True,57,CHNO,False,False
2388,ok,True,57,CHNO,False,False
2389,ok,True,46,BrCFHNO,True,True
239,ok,True,29,CClHNO,True,True
2390,ok,True,46,BrCFHNO,True,True
2391,ok,True,54,CClHNO,True,True
2392,ok,True,54,CClHNO,True,True
2393,ok,True,50,CClHN,True,True
2395,ok,True,57,CFHNO,False,True
2396,ok,True,57,CFHNO,False,True
2397,ok,True,57,CFHNO,False,True
2398,ok,True,57,CFHNO,False,True
2399,ok,True,47,CFHNO,False,True
24,ok,True,21,CHNO,False,False
240,ok,True,40,CHNO,False,False
2400,ok,True,47,CFHNO,False,True
2401,ok,True,53,CFHNO,False,True
2402,ok,True,53,CFHNO,False,True
2403,ok,True,39,BrCHNO,True,True
2404,ok,True,39,BrCHNO,True,True
2407,ok,True,49,CFHNO,False,True
2408,ok,True,49,CFHNO,False,True
2409,ok,True,43,BrCFHNO,True,True
241,ok,True,40,CHNO,False,False
2410,ok,True,43,BrCFHNO,True,True
2411,ok,True,43,BrCFHNO,True,True
2412,ok,True,43,BrCFHNO,True,True
2413,ok,True,57,CHNO,False,False
2414,ok,True,57,CHNO,False,False
2415,ok,True,58,CHNO,False,False
2416,ok,True,58,CHNO,False,False
2417,ok,True,58,CHNO,False,False
2418,ok,True,58,CHNO,False,False
2419,ok,True,50,BrCHNO,True,True
242,ok,True,32,CClFHNO,True,True
2420,ok,True,50,BrCHNO,True,True
2421,ok,True,50,BrCHNO,True,True
2422,ok,True,50,BrCHNO,True,True
2423,ok,True,60,CFHNO,False,True
2424,ok,True,60,CFHNO,False,True
2425,ok,True,46,CClHNO,True,True
2426,ok,True,46,CClHNO,True,True
2427,ok,True,58,CHNO,False,False
2428,ok,True,58,CHNO,False,False
2429,ok,True,57,CHNO,False,False
243,ok,True,32,CClFHNO,True,True
2430,ok,True,57,CHNO,False,False
